,TSPDT Rank,Title,Tier,Director,Year,RateCount,Genre,Country,Rating,0.5 Rating,1.0 Rating,1.5 Rating,2.0 Rating,2.5 Rating,3.0 Rating,3.5 Rating,4.0 Rating,4.5 Rating,5.0 Rating
396,397,À Nos Amours,highbrow,Maurice Pialat,1983,5731,"['Drama', 'Romance']",France,3.88056185656953,13,26,30,142,213,659,1049,1846,904,849
398,399,Tristana,highbrow,Luis Buñuel,1970,5111,['Drama'],Spain,3.60408921933086,7,21,32,136,300,996,1360,1496,442,321
399,400,Heaven's Gate,highbrow,Michael Cimino,1980,5781,"['Western', 'Drama']",USA,3.62134578792596,49,88,117,326,435,891,986,1319,685,885
405,406,Pinocchio,highbrow,Ben Sharpsteen,1940,70584,"['Animation', 'Family']",USA,3.5433809361895,219,815,606,3622,4049,17010,14100,18054,4500,7612
406,407,1900,highbrow,Bernardo Bertolucci,1976,4589,"['Romance', 'History', 'Drama']",France,3.81869688385269,25,39,55,184,225,571,698,1328,667,798
407,408,Barren Lives,highbrow,Nelson Pereira dos Santos,1963,2200,['Drama'],Brazil,3.93477272727273,7,15,13,49,87,234,360,690,308,439
409,410,An Affair to Remember,highbrow,Leo McCarey,1957,7357,"['Romance', 'Drama']",USA,3.65257577817045,11,41,38,269,429,1428,1619,2091,633,799
411,412,Shoot the Piano Player,highbrow,François Truffaut,1960,11085,"['Thriller', 'Crime', 'Drama']",France,3.75367613892648,12,39,49,211,454,1646,2637,3726,1405,908
413,414,The Awful Truth,highbrow,Leo McCarey,1937,6754,"['Romance', 'Comedy', 'Drama']",USA,3.85675155463429,8,17,13,108,199,886,1399,2423,914,787
416,417,The Scarlet Empress,highbrow,Josef von Sternberg,1934,3141,"['History', 'Drama', 'Romance']",USA,3.91690544412607,3,6,20,54,111,391,595,928,505,528
419,420,The Death of Mr. Lazarescu,highbrow,Cristi Puiu,2005,3781,"['Drama', 'Comedy']",Romania,3.94194657498016,8,21,24,64,126,370,610,1254,761,543
421,422,Man of Aran,highbrow,Robert J. Flaherty,1934,918,"['Documentary', 'Drama']",UK,3.4640522875817,3,10,9,50,81,215,189,224,70,67
424,425,The Cloud-Capped Star,highbrow,Ritwik Ghatak,1960,1460,['Drama'],India,3.66849315068493,3,11,12,27,48,109,192,398,269,270
426,427,A Star Is Born,highbrow,George Cukor,1954,8141,"['Drama', 'Romance', 'Music']",USA,3.86930352536543,12,60,49,188,287,1116,1425,2451,1275,1278
428,429,Repulsion,highbrow,Roman Polanski,1965,26230,"['Thriller', 'Drama', 'Horror']",UK,3.91094166984369,58,144,132,571,781,2841,4429,9020,4512,3742
430,431,Two-Lane Blacktop,highbrow,Monte Hellman,1971,7202,['Drama'],USA,3.83074146070536,15,58,69,208,325,960,1312,2040,1041,1175
431,432,Five Easy Pieces,highbrow,Bob Rafelson,1970,14329,['Drama'],USA,3.86579663619234,14,56,77,297,484,1821,2860,4558,2209,1953
432,433,Dead Ringers,highbrow,David Cronenberg,1988,22396,"['Thriller', 'Horror']",Canada,3.77245936774424,41,100,153,622,975,3215,4677,7111,3024,2478
434,435,Dead Man,highbrow,Jim Jarmusch,1995,27554,"['Western', 'Drama', 'Fantasy']",Germany,3.79106481817522,84,244,234,990,1197,3749,4997,8293,3778,3988
436,437,Shadows,highbrow,John Cassavetes,1958,10552,"['Romance', 'Drama']",USA,3.66641394996209,16,61,52,261,459,1854,2878,3115,1007,849
437,438,The Terminator,highbrow,James Cameron,1984,156364,"['Action', 'Science Fiction', 'Thriller']",UK,3.89270867974726,173,574,424,2898,3734,21699,27724,55663,19852,23627
438,439,Flowers of Shanghai,highbrow,Hou Hsiao-hsien,1998,1956,['Drama'],Taiwan,3.93047034764826,5,8,12,35,69,222,359,586,299,361
440,441,The Flowers of St. Francis,highbrow,Roberto Rossellini,1950,2184,"['Drama', 'History']",Italy,3.83539377289377,2,17,10,61,98,332,397,600,298,370
442,443,Elephant,highbrow,Gus Van Sant,2003,38090,"['Drama', 'Crime']",USA,3.62689682331321,363,594,524,1576,2069,6047,7507,11113,4210,4090
443,444,The Dead,highbrow,John Huston,1987,2638,['Drama'],Ireland,3.63286580742987,12,22,29,117,157,488,567,656,274,316
444,445,Easy Rider,highbrow,Dennis Hopper,1969,38444,"['Adventure', 'Drama']",USA,3.65708563104776,131,342,436,1485,2047,6471,8181,11246,4223,3882
445,446,Accattone,highbrow,Pier Paolo Pasolini,1961,3961,['Drama'],Italy,3.8814693259278,3,15,11,68,127,435,802,1446,556,498
447,448,Cat People,highbrow,Jacques Tourneur,1942,17651,"['Thriller', 'Horror', 'Fantasy']",USA,3.67795025777576,22,73,115,514,799,3152,4248,5508,1637,1583
448,449,Senso,highbrow,Luchino Visconti,1954,2880,"['History', 'Drama', 'Romance']",Italy,3.72083333333333,4,17,19,95,158,436,635,843,368,305
452,453,Withnail & I,highbrow,Bruce Robinson,1987,16693,"['Drama', 'Comedy']",UK,3.91957706823219,45,100,125,417,622,1935,2717,5031,2436,3266
453,454,The Hour of the Furnaces,highbrow,Fernando E. Solanas,1968,879,['Documentary'],Argentina,3.96871444823663,8,5,8,23,35,88,134,218,142,218
454,455,Le Plaisir,highbrow,Max Ophüls,1952,2409,['Drama'],France,3.8785803237858,3,5,7,42,86,310,506,735,377,338
455,456,Some Came Running,highbrow,Vincente Minnelli,1958,2322,"['Drama', 'Romance']",USA,3.7599052540913,1,16,19,78,129,369,459,608,307,336
458,459,The Lady from Shanghai,highbrow,Orson Welles,1947,15189,"['Mystery', 'Crime', 'Thriller', 'Drama']",USA,3.80278491013233,13,42,52,270,504,2012,3497,5377,2119,1303
460,461,Closely Watched Trains,highbrow,Jiří Menzel,1966,4919,"['Drama', 'Comedy', 'War']",Czechia,3.86694450091482,7,16,29,74,146,572,1058,1692,753,574
462,463,Fantasia,highbrow,David Hand,1940,60053,"['Animation', 'Family']",USA,3.8652690123724,176,590,384,2082,1929,9220,8348,18267,6701,12356
463,464,Frankenstein,highbrow,James Whale,1931,34870,"['Horror', 'Science Fiction', 'Drama']",USA,3.86167192429022,25,125,132,642,1043,5138,6625,11854,4046,5241
464,465,Melancholia,highbrow,Lars von Trier,2011,76566,"['Science Fiction', 'Drama']",Denmark,3.75695478410783,536,1039,896,3158,3296,10167,12736,23063,10532,11145
465,466,Shane,highbrow,George Stevens,1953,11458,"['Drama', 'Western']",USA,3.67900157095479,25,71,89,446,641,1974,2354,3407,1213,1239
469,470,Chelsea Girls,highbrow,Andy Warhol,1966,883,['Drama'],USA,3.35220838052095,22,36,39,80,70,152,104,160,81,139
470,471,Mad Max 2,highbrow,George Miller,1981,56771,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",Australia,3.87457504711913,65,212,223,1209,1572,7224,10676,19952,7999,7639
472,473,French Cancan,highbrow,Jean Renoir,1954,1857,"['Romance', 'Comedy', 'Drama']",Italy,3.90872374798061,2,6,6,40,76,233,351,528,284,331
475,476,Point Blank,highbrow,John Boorman,1967,9170,['Crime'],USA,3.89896401308615,12,33,38,163,293,1076,1737,3058,1481,1279
478,479,Grey Gardens,highbrow,Albert Maysles,1975,13120,['Documentary'],USA,3.95522103658537,34,81,68,277,353,1467,1999,4451,1791,2599
479,480,A.I. Artificial Intelligence,highbrow,Steven Spielberg,2001,72919,"['Drama', 'Science Fiction', 'Adventure']",USA,3.45294779138496,429,1180,1116,4937,5370,16141,14649,16971,5581,6545
482,483,Triumph of the Will,highbrow,Leni Riefenstahl,1935,4706,"['History', 'Documentary']",Germany,3.08903527411815,341,224,108,369,385,965,726,976,250,363
483,484,Tootsie,highbrow,Sydney Pollack,1982,32040,"['Comedy', 'Romance']",USA,3.66359238451935,62,236,213,1000,1348,5754,7322,10497,2984,2624
484,485,Hour of the Wolf,highbrow,Ingmar Bergman,1968,14963,"['Horror', 'Drama']",Sweden,3.93757936242732,14,51,60,281,398,1561,2701,5143,2531,2223
485,486,Inland Empire,highbrow,David Lynch,2006,25607,"['Mystery', 'Drama', 'Thriller', 'Horror']",Poland,3.70238606630999,275,493,469,1347,1429,3605,3752,6225,3401,4611
486,487,Chronicle of a Summer,highbrow,Edgar Morin,1961,3036,['Documentary'],France,3.87878787878788,5,8,19,60,104,353,593,1025,445,424
487,488,To Have and Have Not,highbrow,Howard Hawks,1944,9553,"['Romance', 'War', 'Comedy', 'Thriller', 'Adventure']",USA,3.85224536794724,6,23,33,148,264,1263,2002,3443,1308,1063
488,489,The Sound of Music,highbrow,Robert Wise,1965,74086,"['Music', 'Romance', 'Drama', 'Family']",USA,3.93547363874416,233,594,406,2115,2408,9790,10757,21460,8961,17362
489,490,India Song,highbrow,Marguerite Duras,1975,2282,"['Romance', 'Drama', 'Fantasy']",France,3.67791411042945,32,50,55,120,132,298,323,546,328,398
491,492,Alexander Nevsky,highbrow,Sergei Eisenstein,1938,3328,"['Drama', 'War', 'History']",Russian Federation,3.67668269230769,8,14,33,141,165,556,733,978,353,348
494,495,Shadow of a Doubt,highbrow,Alfred Hitchcock,1943,21281,"['Drama', 'Crime', 'Thriller']",USA,3.93263944363517,9,27,62,273,506,2341,4327,7335,3515,2886
499,500,Orlando,highbrow,Sally Potter,1992,9795,"['Drama', 'Fantasy']",France,3.79826442062277,27,48,73,274,359,1405,1943,3100,1326,1241
501,502,Alphaville,highbrow,Jean-Luc Godard,1965,16057,"['Drama', 'Science Fiction', 'Mystery']",Italy,3.62984990969671,72,164,197,666,944,2752,3378,4561,1682,1641
502,503,"Muriel, or the Time of Return",highbrow,Alain Resnais,1963,1957,['Drama'],Italy,3.71538068472151,6,12,20,72,102,329,377,550,259,231
503,504,Grizzly Man,highbrow,Werner Herzog,2005,28670,['Documentary'],USA,3.98913498430415,27,72,86,346,507,2726,4563,11180,4978,4185
508,509,A Night at the Opera,highbrow,Sam Wood,1935,9261,"['Comedy', 'Music']",USA,3.87112622826909,17,36,65,213,291,1206,1718,3021,1260,1434
509,510,Songs from the Second Floor,highbrow,Roy Andersson,2000,7994,"['Comedy', 'Drama']",Sweden,3.93776582436828,26,61,41,178,250,823,1256,2577,1452,1331
510,511,Masculin Féminin,highbrow,Jean-Luc Godard,1966,12194,"['Romance', 'Drama']",Sweden,3.78038379530917,33,75,74,337,508,1713,2449,4045,1478,1482
512,513,La Terra Trema,highbrow,Luchino Visconti,1948,2082,['Drama'],Italy,3.93395773294909,4,10,12,32,61,242,352,680,368,322
515,516,"The Devil, Probably",highbrow,Robert Bresson,1977,3759,['Drama'],France,3.81045490822027,16,36,44,124,185,503,652,1043,480,676
517,518,Top Hat,highbrow,Mark Sandrich,1935,8242,"['Music', 'Comedy', 'Romance']",USA,3.81697403542829,5,28,39,168,294,1208,1775,2701,922,1102
519,520,The Damned,highbrow,Luchino Visconti,1969,1858,['Drama'],Germany,3.69187298170075,5,25,17,76,101,295,369,517,225,229
526,527,Les Vampires,highbrow,Louis Feuillade,1915,2177,"['Crime', 'Action']",France,3.80707395498392,6,19,17,72,96,330,375,599,314,349
527,528,La Région Centrale,highbrow,Michael Snow,1971,589,['Documentary'],Canada,3.90322580645161,9,11,13,21,26,62,63,123,93,168
529,530,Splendor in the Grass,highbrow,Elia Kazan,1961,5184,"['Drama', 'Romance']",USA,3.78838734567901,10,27,30,129,183,764,1106,1679,645,613
531,532,East of Eden,highbrow,Elia Kazan,1955,12827,"['Drama', 'Romance']",USA,3.83004599672566,13,41,65,277,418,1734,2703,4334,1649,1593
533,534,I Vitelloni,highbrow,Federico Fellini,1953,9189,"['Drama', 'Comedy']",Italy,3.91702035041898,5,13,33,107,216,990,1872,3371,1483,1099
536,537,The Enigma of Kaspar Hauser,highbrow,Werner Herzog,1974,7251,"['Drama', 'History']",Germany,3.89063577437595,13,21,27,148,229,857,1401,2452,1086,1021
538,539,Doctor Zhivago,highbrow,David Lean,1965,14172,"['War', 'Romance', 'Drama']",Italy,3.84095399379057,31,85,76,364,553,1830,2659,4592,1931,2051
541,542,Pat Garrett & Billy the Kid,highbrow,Sam Peckinpah,1973,6432,['Western'],USA,3.76787935323383,10,30,40,184,286,975,1354,1949,846,758
542,543,Fellini Satyricon,highbrow,Federico Fellini,1969,5793,"['Drama', 'Fantasy']",Italy,3.55567063697566,54,98,107,353,402,1006,1066,1386,613,710
543,544,Miracle in Milan,highbrow,Vittorio De Sica,1951,2263,"['Fantasy', 'Drama', 'Comedy']",Italy,3.79297392841361,2,19,15,56,95,311,464,722,297,282
544,545,Lola,highbrow,Jacques Demy,1961,5493,"['Romance', 'Drama']",France,3.83169488439832,3,11,18,78,140,662,1313,2019,801,448
545,546,Deliverance,highbrow,John Boorman,1972,27070,"['Thriller', 'Drama', 'Adventure']",USA,3.7731067602512,41,98,115,587,938,3837,5965,9908,3195,2386
546,547,The Phantom of Liberty,highbrow,Luis Buñuel,1974,5883,"['Comedy', 'Drama']",France,3.91186469488356,5,25,31,124,186,651,1014,2018,995,835
547,548,Ninotchka,highbrow,Ernst Lubitsch,1939,7455,"['Comedy', 'Romance']",USA,3.90181086519115,12,18,35,108,222,915,1391,2584,1128,1043
548,549,Wagon Master,highbrow,John Ford,1950,2340,"['Adventure', 'Western']",USA,3.8775641025641,6,6,16,40,76,322,457,709,342,366
549,550,The Taking of Power by Louis XIV,highbrow,Roberto Rossellini,1966,953,"['History', 'Drama']",France,3.7308499475341,3,11,9,39,55,165,149,249,127,146
551,552,Shock Corridor,highbrow,Samuel Fuller,1963,7459,"['Mystery', 'Drama']",USA,3.81512267059928,7,22,40,179,271,971,1575,2533,1053,808
553,554,Bigger Than Life,highbrow,Nicholas Ray,1956,5057,['Drama'],USA,3.93869883330038,1,15,19,96,116,567,909,1701,919,714
558,559,Rebel Without a Cause,highbrow,Nicholas Ray,1955,42195,['Drama'],USA,3.8222775210333,54,181,213,1014,1543,6011,8227,14106,5227,5619
559,560,A Hard Day's Night,highbrow,Richard Lester,1964,23816,"['Comedy', 'Music']",UK,3.7992526032919,54,117,135,634,954,3804,4586,7343,2593,3596
560,561,Silent Light,highbrow,Carlos Reygadas,2007,3443,"['Romance', 'Drama']",Mexico,3.86842869590473,17,45,34,109,123,431,506,965,600,613
563,564,My Own Private Idaho,highbrow,Gus Van Sant,1991,39451,"['Drama', 'Adventure']",USA,3.83717776482218,92,253,235,1097,1593,5397,7577,11686,5064,6462
564,565,Raising Arizona,highbrow,Joel Coen,1987,63650,"['Comedy', 'Crime']",USA,3.81528672427337,87,250,252,1441,2079,9046,13532,21319,7828,7818
568,569,Local Hero,highbrow,Bill Forsyth,1983,7316,"['Comedy', 'Drama']",UK,3.78704209950793,14,36,53,198,276,1070,1546,2283,911,929
569,570,Boudu Saved from Drowning,highbrow,Jean Renoir,1932,2858,['Comedy'],France,3.6703988803359,4,25,34,96,144,449,685,837,315,270
571,572,Detour,highbrow,Edgar G. Ulmer,1945,12153,"['Crime', 'Drama']",USA,3.76491401300091,12,37,57,213,458,1852,2916,4037,1419,1152
576,577,La Ciénaga,highbrow,Lucrecia Martel,2001,8980,"['Comedy', 'Drama']",Argentina,3.89944320712695,20,53,54,194,296,983,1682,2919,1344,1437
577,578,Providence,highbrow,Alain Resnais,1977,1138,"['Drama', 'Comedy', 'Fantasy']",UK,3.44376098418278,1,10,10,42,49,143,216,327,152,102
582,583,The Asphalt Jungle,highbrow,John Huston,1950,8557,"['Drama', 'Crime']",USA,3.83709243893888,12,28,25,155,281,1090,1734,3123,1252,857
584,585,Scorpio Rising,highbrow,Kenneth Anger,1963,5400,['Fantasy'],USA,3.78592592592593,33,65,58,175,215,780,927,1597,659,890
585,586,Hatari!,highbrow,Howard Hawks,1962,2652,"['Comedy', 'Action', 'Adventure']",USA,3.55071644042232,15,45,43,138,190,513,558,588,241,324
586,587,Picnic at Hanging Rock,highbrow,Peter Weir,1975,21545,"['Drama', 'Horror', 'Mystery', 'History']",Australia,3.83186354142492,48,140,142,623,937,2811,3919,6569,3227,3129
588,589,Rushmore,highbrow,Wes Anderson,1998,90959,"['Drama', 'Comedy']",USA,3.90866214448268,148,445,386,1858,2559,11169,16306,30056,13301,14732
590,591,The Fly,highbrow,David Cronenberg,1986,76516,"['Science Fiction', 'Horror']",Canada,3.92308798159862,126,319,279,1477,1838,8887,13206,27277,11391,11716
591,592,The French Connection,highbrow,William Friedkin,1971,36075,"['Thriller', 'Crime', 'Action']",USA,3.93155925155925,27,98,137,614,890,3929,6570,12825,5892,5093
593,594,I Walked with a Zombie,highbrow,Jacques Tourneur,1943,8140,"['Drama', 'Horror', 'Fantasy']",USA,3.6796683046683,13,31,42,258,424,1516,1889,2247,943,777
595,596,Band of Outsiders,highbrow,Jean-Luc Godard,1964,17254,"['Drama', 'Crime', 'Romance']",France,3.87904254086009,18,51,81,350,585,2100,3328,5757,2622,2362
596,597,The 39 Steps,highbrow,Alfred Hitchcock,1935,21195,"['Mystery', 'Thriller']",UK,3.73559801840057,16,57,77,409,693,3447,5321,7240,2309,1626
598,599,Still Life,highbrow,Jia Zhangke,2006,3859,['Drama'],China,3.88533298782068,7,16,21,72,118,449,722,1301,679,474
599,600,The Wedding March,highbrow,Erich von Stroheim,1928,607,['Drama'],USA,3.84843492586491,1,2,1,24,28,74,119,172,85,101
600,601,The Silence,highbrow,Ingmar Bergman,1963,10347,"['Drama', 'Romance']",Sweden,3.92780516091621,8,41,48,177,319,1097,1879,3490,1790,1498
601,602,Placido,highbrow,Luis García Berlanga,1961,1175,['Comedy'],Spain,3.70042553191489,7,6,4,21,33,145,228,352,166,164
602,603,Love Me Tonight,highbrow,Rouben Mamoulian,1932,1521,"['Comedy', 'Romance']",USA,3.77383300460224,2,11,13,47,75,253,284,397,218,221
605,606,Invasion of the Body Snatchers,highbrow,Don Siegel,1956,18260,"['Science Fiction', 'Horror']",USA,3.78102409638554,11,33,41,310,550,2891,4286,6391,2053,1694
606,607,The Age of Innocence,highbrow,Martin Scorsese,1993,25181,"['Romance', 'Drama']",USA,3.74101505103054,53,154,189,861,1092,4209,5079,7160,3364,3021
607,608,The Lady Vanishes,highbrow,Alfred Hitchcock,1938,17947,"['Thriller', 'Mystery']",UK,3.85058784197916,6,25,41,243,440,2292,4017,6691,2457,1735
608,609,Salesman,highbrow,Albert Maysles,1969,4037,['Documentary'],USA,3.90599455040872,2,21,15,66,105,478,742,1437,609,562
612,613,The Son,highbrow,Luc Dardenne,2002,3576,"['Drama', 'Mystery']",Belgium,3.92281879194631,11,18,13,66,105,367,686,1159,605,546
613,614,Bambi,highbrow,David Hand,1942,66001,"['Family', 'Drama', 'Animation']",USA,3.50379539703944,173,733,536,3519,4054,17237,13296,16266,3577,6610
614,615,Rapture,highbrow,Iván Zulueta,1979,1675,"['Drama', 'Horror']",Spain,3.85522388059702,6,17,20,68,80,169,282,452,271,310
615,616,"Goodbye, Dragon Inn",highbrow,Tsai Ming-liang,2003,4439,"['Drama', 'Comedy']",Taiwan,3.86494706014868,22,58,47,119,195,516,668,1265,799,750
616,617,Rosetta,highbrow,Luc Dardenne,1999,6728,['Drama'],France,3.90271997621879,20,36,44,124,208,737,1203,2231,1186,939
617,618,Distant,highbrow,Nuri Bilge Ceylan,2002,4965,['Drama'],Turkey,3.84572004028197,3,17,36,125,151,572,982,1756,796,527
618,619,Holy Motors,highbrow,Leos Carax,2012,31205,"['Fantasy', 'Drama']",France,3.81169684345457,257,486,425,1286,1309,3623,4661,8506,5238,5414
620,621,Bring Me the Head of Alfredo Garcia,highbrow,Sam Peckinpah,1974,8323,"['Crime', 'Drama', 'Action']",USA,3.88435660218671,16,34,62,196,279,940,1601,2650,1297,1249
621,622,Seven Chances,highbrow,Buster Keaton,1925,5068,"['Romance', 'Comedy']",USA,3.88249802683504,13,12,16,66,134,595,1030,1818,830,554
622,623,The Wicker Man,highbrow,Robin Hardy,1973,47276,['Horror'],UK,3.86678229968694,129,282,278,1106,1428,5767,8711,16054,6710,6812
623,624,Song of Love,highbrow,Jean Genet,1950,2508,"['Romance', 'Fantasy']",France,3.92384370015949,8,13,16,65,70,258,408,886,342,442
624,625,Loves of a Blonde,highbrow,Miloš Forman,1965,4394,"['Romance', 'Comedy', 'Drama']",Unknown,3.7857305416477,6,14,24,69,148,605,986,1611,583,348
627,628,Scarface,highbrow,Howard Hawks,1932,11032,"['Drama', 'Action', 'Crime', 'Thriller']",USA,3.77442893401015,11,34,37,215,393,1735,2483,3715,1357,1054
631,632,"Dr. Mabuse, the Gambler",highbrow,Fritz Lang,1922,4051,"['Thriller', 'Mystery', 'Crime', 'Drama']",Germany,3.6645272772155,3,10,24,85,109,418,642,1295,622,575
632,633,Nazarin,highbrow,Luis Buñuel,1959,2151,['Drama'],Mexico,3.91748024174802,6,6,7,25,58,228,434,765,332,291
633,634,Our Hospitality,highbrow,Buster Keaton,1923,4894,"['Comedy', 'Romance']",USA,3.90335104209236,1,7,16,66,107,580,1024,1781,672,640
635,636,Blissfully Yours,highbrow,Apichatpong Weerasethakul,2002,2289,"['Romance', 'Drama']",Thailand,3.80144167758847,13,17,22,71,93,255,472,705,343,298
637,638,Mother and Son,highbrow,Aleksandr Sokurov,1997,1923,['Drama'],Germany,3.80551222048882,14,14,22,61,107,247,303,567,270,318
638,639,Ben-Hur,highbrow,William Wyler,1959,28320,"['Drama', 'Adventure', 'History']",USA,3.86546610169492,51,159,158,751,1005,3801,4946,9000,3870,4581
639,640,An Angel at My Table,highbrow,Jane Campion,1990,2662,['Drama'],New Zealand,3.82851239669421,7,13,16,52,87,362,560,867,359,340
642,643,Europe '51,highbrow,Roberto Rossellini,1952,2542,['Drama'],Italy,3.83929976396538,2,13,16,46,89,322,538,847,350,319
645,646,Great Expectations,highbrow,David Lean,1946,5157,"['Romance', 'Drama']",UK,3.75867752569323,4,28,27,109,173,787,1151,1856,532,491
646,647,Fat City,highbrow,John Huston,1972,4383,['Drama'],USA,3.61316449920146,5,10,19,75,149,520,886,1427,602,439
649,650,The Headless Woman,highbrow,Lucrecia Martel,2008,5295,"['Drama', 'Thriller', 'Mystery']",Argentina,3.59121813031162,22,61,73,220,334,920,1107,1610,511,437
651,652,Nostalgia for the Light,highbrow,Patricio Guzmán,2010,4241,['Documentary'],Chile,3.92584296156567,5,16,18,94,149,481,734,1363,651,730
652,653,The Round-Up,highbrow,Miklós Jancsó,1966,1010,"['History', 'Drama', 'War']",Hungary,3.9029702970297,1,2,5,14,34,113,190,363,164,125
657,658,A Place in the Sun,highbrow,George Stevens,1951,6676,"['Drama', 'Romance']",USA,3.85792390653086,11,23,21,136,231,881,1288,2250,960,875
658,659,JFK,highbrow,Oliver Stone,1991,27509,"['Thriller', 'Drama', 'History']",USA,3.83810752844524,56,157,161,731,1022,3834,4959,8700,3959,3933
659,660,Xala,highbrow,Ousmane Sembène,1975,1272,['Comedy'],Senegal,3.43946540880503,5,23,21,72,89,278,299,304,100,81
660,661,Gummo,highbrow,Harmony Korine,1997,24800,"['Drama', 'Crime']",USA,3.62639112903226,513,580,437,1230,1290,3705,4007,6246,2652,4140
661,662,Yeelen,highbrow,Souleymane Cissé,1987,1618,['Drama'],Burkina Faso,3.62546353522868,6,11,18,61,95,264,392,475,157,139
662,663,Titicut Follies,highbrow,Frederick Wiseman,1967,3371,['Documentary'],USA,3.95935924058143,2,9,21,50,86,345,561,1245,496,556
663,664,Young Mr. Lincoln,highbrow,John Ford,1939,4478,"['History', 'Drama']",USA,3.79678427869585,6,22,30,104,190,657,916,1369,648,536
664,665,The Blue Angel,highbrow,Josef von Sternberg,1930,5827,['Drama'],Germany,3.78831302557062,6,15,35,149,233,849,1164,1989,767,619
665,666,The Purple Rose of Cairo,highbrow,Woody Allen,1985,19753,"['Romance', 'Fantasy', 'Comedy']",USA,3.88338480230851,30,72,66,385,560,2416,3856,6758,2957,2654
666,667,Godard's Passion,highbrow,Jean-Luc Godard,1982,1489,"['Comedy', 'Drama']",France,3.48421759570181,7,24,29,104,130,280,292,322,142,159
667,668,Gun Crazy,highbrow,Joseph H. Lewis,1950,7021,"['Thriller', 'Crime', 'Drama']",USA,3.88769406067512,4,11,11,80,190,820,1518,2534,1096,758
668,669,They Live by Night,highbrow,Nicholas Ray,1948,5899,"['Drama', 'Crime']",USA,3.84234616036616,5,17,18,67,170,839,1316,1979,837,651
669,670,Nouvelle Vague,highbrow,Jean-Luc Godard,1990,801,['Drama'],Switzerland,3.57802746566792,3,22,14,44,54,144,144,181,83,113
670,671,The Party,highbrow,Blake Edwards,1968,7645,['Comedy'],USA,3.56311314584696,40,112,105,337,465,1403,1730,2082,666,705
673,674,Ghostbusters,highbrow,Ivan Reitman,1984,158899,"['Fantasy', 'Comedy']",USA,3.83332494225892,262,850,787,4329,5303,25677,27592,51072,15983,27044
674,675,Titanic,highbrow,James Cameron,1997,269840,"['Romance', 'Drama']",USA,3.73246553513193,1428,3589,2403,12518,12232,49180,41916,72275,22392,51907
675,676,Zelig,highbrow,Woody Allen,1983,13494,['Comedy'],USA,3.78523788350378,34,69,60,350,497,1958,2792,4446,1831,1458
676,677,Dazed and Confused,highbrow,Richard Linklater,1993,90267,"['Drama', 'Comedy']",USA,3.89827954845071,241,519,514,2227,3037,11699,15380,27647,12202,16801
677,678,Edward Scissorhands,highbrow,Tim Burton,1990,164927,"['Drama', 'Romance', 'Fantasy']",USA,3.8261837055182,260,832,722,4267,5304,26403,30144,54594,15784,26617
678,679,A History of Violence,highbrow,David Cronenberg,2005,48842,"['Drama', 'Thriller', 'Crime']",USA,3.68577249088899,103,305,344,1432,1969,7796,11392,16719,5409,3377
680,681,Walkabout,highbrow,Nicolas Roeg,1971,12207,"['Adventure', 'Drama']",Australia,3.9130826574916,21,52,68,248,386,1336,2096,4123,2159,1718
682,683,Airplane!,highbrow,Jerry Zucker,1980,101576,['Comedy'],USA,3.83264255335906,312,759,655,2779,3363,14453,18131,32861,12280,15984
684,685,My Life as a Dog,highbrow,Lasse Hallström,1985,4633,"['Comedy', 'Drama']",Sweden,3.78091949061084,9,23,24,131,161,700,936,1548,568,533
685,686,RoboCop,highbrow,Paul Verhoeven,1987,82099,"['Action', 'Thriller', 'Science Fiction']",USA,3.861910620105,146,468,449,2457,2723,12211,13982,24595,10374,14698
686,687,The African Queen,highbrow,John Huston,1951,17354,"['Adventure', 'Romance']",UK,3.66791517805693,27,93,94,548,886,3172,3871,5437,1696,1530
688,689,Audition,highbrow,Takashi Miike,1999,39156,"['Horror', 'Drama', 'Thriller', 'Mystery']",Japan,3.78580549596486,104,294,280,1113,1426,5306,7609,13389,5211,4425
689,690,My Friend Ivan Lapshin,highbrow,Aleksey German,1985,905,['Drama'],Russian Federation,3.9414364640884,0,6,2,15,31,122,167,241,148,174
690,691,Crash,highbrow,David Cronenberg,1996,20120,"['Drama', 'Romance', 'Thriller']",Canada,3.50576540755467,181,390,422,1285,1391,3709,3728,4876,1988,2150
691,692,The Golden Coach,highbrow,Jean Renoir,1952,1343,"['Drama', 'Comedy', 'History']",France,3.63440059568131,1,15,12,59,88,257,272,336,155,149
693,694,WR: Mysteries of the Organism,highbrow,Dušan Makavejev,1971,2577,"['Drama', 'Fantasy', 'Comedy']",Serbia,3.53783469150175,24,35,47,149,185,471,479,649,273,265
694,695,Dumbo,highbrow,Ben Sharpsteen,1941,61385,"['Animation', 'Family']",USA,3.43036572452554,254,885,747,3792,4461,16300,12241,14032,3155,5527
695,696,Strike,highbrow,Sergei Eisenstein,1925,5462,['Drama'],Russian Federation,3.82900036616624,25,33,47,137,184,692,1038,1805,740,761
696,697,Foolish Wives,highbrow,Erich von Stroheim,1922,1475,['Drama'],USA,3.63322033898305,9,10,22,71,105,257,269,371,189,172
700,701,Casque d'Or,highbrow,Jacques Becker,1952,2101,"['Crime', 'Romance', 'Drama']",France,3.77748691099476,2,8,7,27,76,312,496,714,300,159
